Text,Polarity
"বিশ্বব্যাপী ছড়িয়ে পড়ছে ওমিক্রন। করোনাভাইরাসের এই রূপ অন্ত্যন্ত প্রাণহানির কারন না হলেও এর ছড়িয়ে পরার হার অনেক বেশি। এই দ্রুত সংক্রমণ স্বাস্থ্য সেবায় বাধা হতে পারে। এই বিষয়ে বিশেষ সতর্কতা জারি করেছে বিশ্ব স্বাস্থ্য সংস্থা। আসুন আমরা নিজের ও অপরের সুরক্ষায় স্বাস্থ্যবিধি মেনে চলার ব্যাপারে আবারো গুরুত্বের সাথে যত্নশীল হই, টিকা নিই নিয়মিত মাস্ক পরি, প্রয়োজনমত হাত স্যানেটাইজ করি।",1
"আমি প্রথমেই ভাবছি টিকা নেব, এবং নিছিও।",1
ভ্যাকসিন নিয়ে আমি ভালো আছি এবং বিশ্বাস করি আপনিও ভালো থাকবেন। ,1
অন্যের থেকে নিজেকে সুরক্ষা রাখার একমাত্র উপায় হচ্ছে দূরত্ব বজায় রাখা।ভেক্সিন নয়।,0
আমি টিকা নেওয়ার ক্ষেত্রে শতভাগ সম্মতি প্রদান করছি।,1
ভেকসিন দিয়ে করোনা যায় না।,0
সবাই টিকা দিবে না কারন ভেকসিন সবাই বিশ্বাস করে না।,0
ভ্যাকসিন হল এমন একটি প্রযুক্তি যা মানবজাতি অতীতে প্রায়শই সংক্রামক রোগের মৃত্যুর সংখ্যা কমানোর জন্য নির্ভর করেছে।,1
গুরুতর COVID-19 রোগ প্রতিরোধে ভ্যাকসিনগুলি এখনও গুরুত্বপূর্ণ ভূমিকা পালন করে।,1
"মাস্ক পরিধান করুন, নিজে সুস্থ থাকুন,অন্যকে সুস্থ রাখুন।টিকা নিতে হবে না ",0
এই মহামারিতে টিকা না নিলে বাঁচতাম কেমনে। ,1
করোনার ভ্যাকসিন প্রায় সব ধরনের রূপান্তরিত করোনাভাইরাসের বিরুদ্ধে প্রতিরোধ গড়ে তুলতে সক্ষম হবে এগুলু অপপ্রচার।,0
টিকা দেওয়া টা এখন বাধ্যতামূলক। ,1
বাংলাদেশ সরকার ইতোমধ্যে পত্রিকায় বিজ্ঞাপন দিয়ে ভ্যাকসিন গ্রহণের কার্যকারিতা সম্পর্কে জনগণকে আগ্রহী করে তোলার চেষ্টা করলেও তাতে সফল হতে পারছেন না।,0
টিকার ওপর আস্থা রাখতে চাই না আমি।,0
গতবছর ভ্যাকসিন নিছিলাম বইলাই মনে হয় এইবার করোনা থেইকা বাঁইচা ফিরছি।করোনা আমার ক্ষতি করতে পারে নাই। ,1
ভবিষ্যতে শিশুশের টিকা নেওয়ার প্রয়োজন হতে পারে।,1
"টিকা দিয়ে বড় বড় দেশ গুলো ঠেকাতে পারছে না, আমরা টিকা নিয়ে কি করবো?",0
ভ্যাকসিন প্রয়োগের পরেও প্রায় একই মাত্রার অ্যান্টিবডি দেখা যাচ্ছে।,1
